Index;Text;Verb_Syllables;Structural_priming;NP_Givenness;NP_Length;NP_Concreteness;NP_starting_tone;Response;Filename;TimePeriod;TimePeriod2;Genre;Formality;Mode;Region
45;...雨水充沛。山崖上，沟谷中，偶尔见到一簇黄绿色叶片从一蓬荆棘丛[[[伸出头来]]]，在徐徐的山风中欢飞，惹人注目。那是臭黄荆叶。;1;No;New;1;Concrete;2;Split;2000s\2000\报刊\人民日报\rmrb_2000_07.txt;2000s;5;News_report;Higher;Written;Mainland
46;冯所长太好了。为咱百姓安生，他从不惜力，恨不得[[[掏出心来]]]。;1;No;New;1;Non-concrete;1;Split;2000s\2000\报刊\人民日报\rmrb_2000_08.txt;2000s;5;News_report;Higher;Written;Mainland
47;...倾注在工作上。群众说：“冯所长为咱百姓安生，从不惜力，恨不得[[[掏出心来]]]。”;1;No;New;1;Non-concrete;1;Split;2000s\2000\报刊\人民日报\rmrb_2000_08.txt;2000s;5;News_report;Higher;Written;Mainland
48;...轨道是大势所趋。蔬菜作为我国具有比较优势的产业，如能先行一步[[[探出路子来]]]，国内、国际两个市场同时开拓，无疑会大大开阔眼界，掌握结构调整...;1;No;New;2;Non-concrete;4;Split;2000s\2000\报刊\人民日报\rmrb_2000_08.txt;2000s;5;News_report;Higher;Written;Mainland
49;...洼里隆起一个台柱般的雪堆，又不像雪堆，上前扫去表面一层雪珠，[[[露出人形来]]]，一个半身像，定睛一看，就是长方脸孔的五连政指朱宝珍，穿着祖国...;1;No;New;2;Concrete;2;Split;2000s\2000\报刊\人民日报\rmrb_2000_09.txt;2000s;5;News_report;Higher;Written;Mainland
50;名后，美国短跑女皇琼斯就[[[放出风来]]]，要在1999年塞维利亚世锦赛上夺取4枚金牌，成为田径界的女刘...;1;No;New;1;Non-concrete;1;Split;2000s\2000\报刊\人民日报\rmrb_2000_09.txt;2000s;5;News_report;Higher;Written;Mainland
51;虽然不知道下一个药检为阳性的家伙会出自何方，但国际田联已经[[[放出话来]]]，拒绝像国际举联那样——如果一个国家在一年内有三起阳性事件，就...;1;No;New;1;Non-concrete;4;Split;2000s\2000\报刊\人民日报\rmrb_2000_09.txt;2000s;5;News_report;Higher;Written;Mainland
52;...看见父亲从他那只心爱的漆色斑驳挂有铜锁的小木箱里，小心翼翼地[[[取出诗集来]]]。父亲很早失去了生母，只念过一年老书，诗册是老书先生赠送的。老...;1;No;New;2;Concrete;1;Split;2000s\2000\报刊\人民日报\rmrb_2000_09.txt;2000s;5;News_report;Higher;Written;Mainland
53;...赞成统一、反对分裂、反对“台独”的华侨华人团结起来，一定可以[[[做出成绩来]]]。;1;No;New;2;Non-concrete;2;Split;2000s\2000\报刊\人民日报\rmrb_2000_09.txt;2000s;5;News_report;Higher;Written;Mainland
54;...基德被判带球撞人。那一刻，美国队主教练汤姆贾诺维奇差点将地板[[[拍出洞来]]]。因为，立陶宛队始终没有放弃击败梦之队的努力。而这种努力，始终...;1;No;New;1;Concrete;4;Split;2000s\2000\报刊\人民日报\rmrb_2000_09.txt;2000s;5;News_report;Higher;Written;Mainland
56;...年代戈壁滩上的白手起家、艰苦创业，那种吃糠咽菜、饿着肚皮也要[[[搞出原子弹来]]]的民族精神和民族骨气，那种特定历史条件下人与人、哪怕是夫与妻之...;1;No;New;3;Concrete;2;Split;2000s\2000\报刊\人民日报\rmrb_2000_10.txt;2000s;5;News_report;Higher;Written;Mainland
58;...令你和客人都十分尴尬。老人孩子不能看电视，忧心看了武打剧早晚[[[吓出病来]]]。虔诚地希望各位导演“大师”们能设身处地地为全国观众着想，净化...;1;No;New;1;Non-concrete;4;Split;2000s\2000\报刊\人民日报\rmrb_2000_11.txt;2000s;5;News_report;Higher;Written;Mainland
59;...的决定。徐明桃据理力争，他认为：农民本身已受到了洪水侵袭，再[[[拿出钱来]]]很难，而且这样做容易激化干群矛盾，村里应该多做一些村民的动员工...;1;No;New;1;Non-concrete;2;Split;2000s\2000\报刊\人民日报\rmrb_2000_11.txt;2000s;5;News_report;Higher;Written;Mainland
60;...动，早改革早受益。我们要积极行动起来，把这项工作抓紧、抓好、[[[抓出成效来]]]。;1;No;New;2;Non-concrete;2;Split;2000s\2000\报刊\人民日报\rmrb_2000_11.txt;2000s;5;News_report;Higher;Written;Mainland
1;...来陪伴她甜蜜一小会儿。孩子让裕强内心更加强大，他说，等到可以[[[腾出手来]]]，他希望自己可以去建一些医院，让孩子们都有一个放心的医疗环境。...;1;No;New;1;Non-concrete;3;Split;2010s\2010\口语\对话\2010 张向东 创业者对话创业者.txt;2010s;5;Interview;Higher;Spoken;Mainland
2;...，他是怎么写这东西的？关上门坐在屋里一句句，连想带编的，牙都[[[咬出血来]]]了，你不觉得这很可乐吗？哈，真的太可乐了。前两天还有一个媒体的...;1;No;New;1;Concrete;3;Split;2010s\2010\口语\对话\2010 鲁豫_周立波_郭德纲_吴宗宪_等 鲁豫有约_开心果.txt;2010s;5;Interview;Higher;Spoken;Mainland
4;...字呢，原本是指用甲骨，就是用龟甲和牛肩胛骨，然后呢在火上烧，[[[烧出裂纹来]]]，它发出“卜”一声响，它才会裂。“卜”这个字就这样来的。;1;No;New;2;Concrete;4;Split;2010s\2010\口语\对话\2010_5_15 梁冬_王东岳等 梁冬对话王东岳文字版_3.txt;2010s;5;Interview;Higher;Spoken;Mainland
5;王东岳：我们画牛呢，[[[画出牛角来]]]，然后呢谁一见都知道这是牛。只画个牛角，用不着画牛体。由于它半...;1;No;New;2;Concrete;2;Split;2010s\2010\口语\对话\2010_5_9 梁冬_王东岳等 梁冬对话王东岳文字版_2.txt;2010s;5;Interview;Higher;Spoken;Mainland
7;"...了能量守衡定律，而其具体的结构完全不必去管它。凡是企图凭空创[[[造出能量来]]]的机器就是永动机。换句话说，""永动机""的准确名称应该是""凭空造...";2;No;New;2;Non-concrete;2;Split;2010s\2010\应用文\自然科学\2010 程稳平_程实平 21世纪的牛顿力学.txt;2010s;5;Essay;Higher;Written;Mainland
8;"...以作出推断：无论""磁能发动机""做得多么巧妙，它也不能够凭空产[[[生出能量来]]]。磁能与其它形式能量的相互转化过程，只不过是起着储能、放能的作...";2;No;New;2;Non-concrete;2;Split;2010s\2010\应用文\自然科学\2010 程稳平_程实平 21世纪的牛顿力学.txt;2010s;5;Essay;Higher;Written;Mainland
9;...足协工作人员的范广鸣坦言，假球场次中，一些球的处理方式还是能[[[看出问题来]]]的，因为“技术失误和故意失误是不一样的”。;1;No;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_01.txt;2010s;5;News_report;Higher;Written;Mainland
10;...改进工作、促进整改的过程，真正测评出方向来、测评出动力来、测[[[评出干劲来]]]。上级党组织和各级派出的指导员、指导小组要切实加强指导，确保总...;2;Split;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_01.txt;2010s;5;News_report;Higher;Written;Mainland
11;...改进工作、促进整改的过程，真正测评出方向来、测评出动力来、测[[[评出干劲来]]]。上级党组织和各级派出的指导员、指导小组要切实加强指导，确保总...;2;Split;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_01.txt;2010s;5;News_report;Higher;Written;Mainland
13;...谋福利的大学生“村官”，让我们更加坚定地走下去，干好、干实、[[[干出名堂来]]]。;1;No;New;2;Non-concrete;2;Split;2010s\2010\报刊\人民日报\rmrb_2010_01.txt;2010s;5;News_report;Higher;Written;Mainland
14;...的“专业权威”：“提问前应该查一查相关资料再说”，“质疑也要[[[拿出道理来]]]”；另一方面，则是公众持续的“社会问责”。对学术公信力的拯救，...;1;No;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_01.txt;2010s;5;News_report;Higher;Written;Mainland
17;...。三个关系的核心是保持经济平稳较快增长。这个做好了，我们就能[[[腾出手来]]]做好经济结构调整，解决中国经济深层次的问题。但是，保持平稳增长...;1;No;New;1;Non-concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_02.txt;2010s;5;News_report;Higher;Written;Mainland
18;种了一辈子果树，还没[[[摸出门道来]]]。康平县东升乡东升村王友林和王占国，家里种植寒富苹果100亩。...;1;No;New;2;Non-concrete;2;Split;2010s\2010\报刊\人民日报\rmrb_2010_02.txt;2010s;5;News_report;Higher;Written;Mainland
19;此外，美国和北约部队还早早地[[[放出风来]]]，建议马尔贾的民众早日撤离，并呼吁塔利班放下武器。当地媒体报道...;1;No;New;1;Non-concrete;1;Split;2010s\2010\报刊\人民日报\rmrb_2010_02.txt;2010s;5;News_report;Higher;Written;Mainland
20;葛长江1982年离休，自打那以后，他就从每月的退休金里[[[拿出钱来]]]资助贫困学生和困难户。不过，最近这几年， 葛长江却开始犯愁了：...;1;No;New;1;Non-concrete;2;Split;2010s\2010\报刊\人民日报\rmrb_2010_02.txt;2010s;5;News_report;Higher;Written;Mainland
21;...勃的跨大西洋议程”而努力。另有报道说，欧盟委员会主席巴罗佐已[[[放出风来]]]，愿意同美国另找一个“对双方都合适的日期”举行欧美峰会。;1;No;New;1;Non-concrete;1;Split;2010s\2010\报刊\人民日报\rmrb_2010_02.txt;2010s;5;News_report;Higher;Written;Mainland
22;...青青的菠菜叶，下面卧着白嫩的豆腐块。上前握手，他们却迟迟不肯[[[伸出手来]]]。手上糊满了泥浆，泥浆是黄的，底色却是黑的。引水隧洞已经贯通，...;1;No;Given;1;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_03.txt;2010s;5;News_report;Higher;Written;Mainland
23;清晨7点的戈壁滩上，气温不过三四摄氏度，太阳没有[[[露出头来]]]，狼的足迹还很新鲜，赵曦和她的团队已经在戈壁上架好了摄像机。;1;No;New;1;Concrete;2;Split;2010s\2010\报刊\人民日报\rmrb_2010_03.txt;2010s;5;News_report;Higher;Written;Mainland
24;...的经验，村民纷纷按照他家的模式挖田找水，现在已有２０多户村民[[[打出水来]]]。村民谭毅对记者说：“村里党员干部的带头作用太大了。”;1;No;Given;1;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_03.txt;2010s;5;News_report;Higher;Written;Mainland
25;...，不然也不会去追求仿古。但如何让传统建筑、旧建筑配合新建筑，[[[做出特色来]]]，还需要进一步探索，可喜的是，已经有了不少成功的例子。;1;No;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_03.txt;2010s;5;News_report;Higher;Written;Mainland
28;...我没事，我扛得住，大家别难受”。几句话让两个女医生情不自禁地[[[流出泪来]]]。这就是我们并肩战斗的战友！衷心地祝愿贺医生早日康复，继续和我...;1;No;New;1;Concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_04.txt;2010s;5;News_report;Higher;Written;Mainland
36;...热心的事弄清楚，群众意识才会扎根生长。体验要深刻，过眼，就要[[[看出门道来]]]；过手，就要掂出斤两来；过心，就要“运用脑髓，放出眼光”。见微...;1;No;New;2;Non-concrete;2;Split;2010s\2010\报刊\人民日报\rmrb_2010_05.txt;2010s;5;News_report;Higher;Written;Mainland
37;...识才会扎根生长。体验要深刻，过眼，就要看出门道来；过手，就要[[[掂出斤两来]]]；过心，就要“运用脑髓，放出眼光”。见微知著，由小事情想到大政...;1;No;New;2;Non-concrete;1;Split;2010s\2010\报刊\人民日报\rmrb_2010_05.txt;2010s;5;News_report;Higher;Written;Mainland
37;...店和小型旅店，而一些高档娱乐场所或者星级饭店，则很少被突击检[[[查出问题来]]]。这恐怕也是“天上人间”遭查备受瞩目的原因——类似的高档场所，...;2;No;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_05.txt;2010s;5;News_report;Higher;Written;Mainland
38;...尼在旅行途中见到一个男人在种角豆树，他就问：“这棵树多久才能[[[结出果实来]]]？”那个男人回答道：“70年。”他接着问：“你肯定自己能再活7...;1;No;New;2;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_05.txt;2010s;5;News_report;Higher;Written;Mainland
41;错峰，能[[[看出效果来]]]。但是，北京车太多，错峰上下班，只能是权宜之计，不是解决问题的...;1;No;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_05.txt;2010s;5;News_report;Higher;Written;Mainland
46;...角而已。“冰山”不融，削掉这一角，于事无补，它还会不断顽强地[[[拱出头来]]]。;1;No;New;1;Concrete;2;Split;2010s\2010\报刊\人民日报\rmrb_2010_06.txt;2010s;5;News_report;Higher;Written;Mainland
47;...样做，主要恐怕还是因为当地有“上访责任制”：辖区居民如果上访[[[生出事来]]]，主管干部就地“摘官帽”。批评强制“法制学习”者不懂法那是小看...;1;No;New;1;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_06.txt;2010s;5;News_report;Higher;Written;Mainland
48;...着‘仁义道德’几个字。我横竖睡不着，仔细看了半夜，才从字缝里[[[看出字来]]]，满本都写着两个字是‘吃人’！”为改变这“吃人”的社会，鲁迅认...;1;No;New;1;Concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_06.txt;2010s;5;News_report;Higher;Written;Mainland
49;...别人没有解决的问题。”他还有一句更牛的话：“什么难题我们都能[[[找出办法来]]]，主要是时间不够用。唉，人类为什么要睡觉呢？”;1;No;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_06.txt;2010s;5;News_report;Higher;Written;Mainland
50;...别人没有解决的问题。”他还有一句更牛的话：“什么难题我们都能[[[找出办法来]]]，主要是时间不够用。唉，人类为什么要睡觉呢？”;1;No;New;2;Non-concrete;4;Split;2010s\2010\报刊\人民日报\rmrb_2010_06.txt;2010s;5;News_report;Higher;Written;Mainland
53;...沿途一片片干枯的稻田和群众焦急与期盼的眼神，早一天为旱区群众[[[打出井来]]]的心情，变得更加急切。;1;No;New;1;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_07.txt;2010s;5;News_report;Higher;Written;Mainland
54;“就是钻进山底，也要[[[找出水源来]]]”;1;No;New;2;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_07.txt;2010s;5;News_report;Higher;Written;Mainland
55;...既然地下溶洞比较多，就一定有地下暗河，一旦找准水脉，肯定就能[[[打出水来]]]。;1;No;Given;1;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_07.txt;2010s;5;News_report;Higher;Written;Mainland
56;...不放弃的井点有3个。未成井我们也不气馁，而是怀着不为旱区群众[[[打出水来]]]誓不罢休的劲头，及时调整勘探思路和钻井手段，后来，均在废弃井点...;1;No;New;1;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_07.txt;2010s;5;News_report;Higher;Written;Mainland
57;...三针，折腾了2个小时才扎上，一旁协助打针的战友们个个衣服都能[[[拧出水来]]]，刘文轩为此十分自责。他认识到：边防虽然偏僻，但知识不能有“短...;1;No;New;1;Concrete;3;Split;2010s\2010\报刊\人民日报\rmrb_2010_07.txt;2010s;5;News_report;Higher;Written;Mainland
2;...归是为了给自己和家人创造更好的生活。拼搏一年，到了节日，不妨[[[腾出时间来]]]，陪父母叙叙亲情，跟亲戚多多走动。你出门奋斗，爸妈高兴；你能和...;1;No;New;2;Non-concrete;2;Split;2020s\2020\报刊\人民日报\rmrb_2020_01.txt;2020s;6;News_report;Higher;Written;Mainland
3;...使用庄重构图，将爱人置于画面中央。她头戴花环，一枝野花从一侧[[[探出头来]]]；棕红色卷发散落在浅绿刺绣缎裙上；花神手杖从身后伸出，顶端缠绕...;1;No;New;1;Concrete;2;Split;2020s\2020\报刊\人民日报\rmrb_2020_01.txt;2020s;6;News_report;Higher;Written;Mainland
